participant_id,participant_code,included,batch_id,kind,condition,order_index,view_duration_ms,observed_effective_cycle_hz,observed_full_cycle_hz,dropped_frame_rate,long_frame_intervals,max_frame_interval_ms,rating_base_below_50hz,drop_over_1pct_review_only
78,P067,True,sep10_12,rating,control_anchor,4,10662,240.00300238314202,240.00300238314202,0,0,4.300000000046566,False,False
78,P067,True,sep10_12,rating,deployed_full,5,36526,59.37737075972689,47.50189660778151,0.010274359263859095,2,383.29999999998836,False,True
79,P068,True,sep10_12,typing,control,0,,240.0024000240004,240.0024000240004,0,0,4.30000000000291,False,False
79,P068,True,sep10_12,typing,masked,1,,60.00060000600001,48.00048000480001,0,0,4.300000000017462,False,False
79,P068,True,sep10_12,typing,masked,2,,60.00060000600001,48.00048000480001,0,0,4.300000000017462,False,False
79,P068,True,sep10_12,typing,control,3,,240.00360005400066,240.00360005400066,0,0,4.300000000017462,False,False
79,P068,True,sep10_12,rating,n4_mask_noise,0,10426,59.619692131725685,59.619692131725685,0.006354249404289118,1,70.80000000001746,False,False
79,P068,True,sep10_12,rating,n4_mask_only,1,10355,59.80861244019145,59.80861244019145,0.003208985158443642,1,37.39999999999418,False,False
79,P068,True,sep10_12,rating,n3_mask_noise,2,11147,79.58396182349908,79.58396182349908,0.005206396429899591,1,62.5,False,False
79,P068,True,sep10_12,rating,deployed_full,3,10427,57.89468812765505,46.31575050212404,0.034722222222222224,2,379.30000000001746,False,True
79,P068,True,sep10_12,rating,n2_mask_noise,4,10411,119.61859904075347,119.61859904075347,0.0031910650179497405,1,37.5,False,False
79,P068,True,sep10_12,rating,control_anchor,5,10446,240.00153233221016,240.00153233221016,0,0,4.300000000046566,False,False
80,P069,True,sep10_12,typing,masked,0,,60.00060000600001,48.00048000480001,0,0,4.300000000017462,False,False
80,P069,True,sep10_12,typing,control,1,,240.00360005400066,240.00360005400066,0,0,4.300000000017462,False,False
80,P069,True,sep10_12,typing,control,2,,240.0012000060001,240.0012000060001,0,0,4.300000000017462,False,False
80,P069,True,sep10_12,typing,masked,3,,60.0006000060001,48.00048000480008,0,0,4.300000000017462,False,False
80,P069,True,sep10_12,rating,n4_mask_noise,0,16132,59.76895101786272,59.76895101786272,0.0038590172369436584,1,66.70000000001164,False,False
80,P069,True,sep10_12,rating,n4_mask_only,1,11377,59.825277768041815,59.825277768041815,0.0029207740051113546,1,37.39999999999418,False,False
80,P069,True,sep10_12,rating,n3_mask_noise,2,10952,79.60723063697917,79.60723063697917,0.004918653045781309,1,58.39999999999418,False,False
80,P069,True,sep10_12,rating,deployed_full,3,11472,58.183262488063406,46.546609990450726,0.029940119760479042,1,362.5,False,True
80,P069,True,sep10_12,rating,n2_mask_noise,4,10582,119.39007652245822,119.39007652245822,0.0050920485703094395,1,58.40000000002328,False,False
80,P069,True,sep10_12,rating,control_anchor,5,10510,240.00076130297032,240.00076130297032,0,0,4.300000000046566,False,False
81,P070,True,sep10_12,typing,control,0,,240.0024000240002,240.0024000240002,0,0,4.30000000000291,False,False
81,P070,True,sep10_12,typing,masked,1,,60.00030000150002,48.00024000120002,0,0,4.300000000017462,False,False
