participant_code,participant_id,condition,trial_index,condition_repetition,n,requested_n,components,target_text,typed_text,correct_chars,correct_letters,attempted_chars,attempted_letters,total_chars,accuracy,cpm,wpm,duration_s,edit_distance,aligned_target_chars,msd_error_rate,scoring_method,first_key_latency_ms,mask_meta_json
P031,39,masked,2,2,4,4,mask+noise+anti-ocr+inversion,ovete bevu iwiliki asetaz lako talu ukawel izosiv merak zukanil topemi urona mukiwop esuwi ulago voda sofoviz ovatur vola bagow sike pefun urizitu ulikip sobu mofe onewipi ugemimo inesula edar boko igiri pamotu noreda fa,ovete bevu iwiiki asetasaz lake k,29,24,33,28,220,0.8484848484848485,87.0,17.400000000000002,20.0,5,32,0.15151515151515152,msd_target_prefix_v1,511.19999999925494,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34441, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58492, 58248, 58395, 58865], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166618045426132, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000700154033865, ""observed_full_cycle_hz"": 48.00056012322709, ""observed_refresh_hz"": 240.00280061613546, ""per_cycle_slots"": 5, ""permutation"": [0, 1, 2, 3], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P031,39,control,3,2,1,1,none,afeliro rezizut igekuni bitera asubuv lufigik inoni sowobo wanudom ugar dilul agufipu isal epemil emipi wesako uparame edaregu memo romefem ebuvozu susal ladosat ivuzo owif lumofak sisalo nesezo ikaf avazin egamis izisur,afeliro rexixiut igekumi bitera sgewhia ugioqjfkdmahgkgkhieeh,34,29,62,56,220,0.532258064516129,102.0,20.400000000000002,20.0,29,52,0.46774193548387094,msd_target_prefix_v1,431.1000000014901,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.599999999976717, ""mean_frame_interval_ms"": 4.166618045426126, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00280061613583, ""observed_full_cycle_hz"": 240.00280061613583, ""observed_refresh_hz"": 240.00280061613583, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P032,41,control,0,1,1,1,none,vumofot eluzud widoti ulowef wigu naguger satupir galati sekom isak edurag ubelegi luzike adupepo bemi uvula isog orak rolawo esakir otedap dazenod kumoso ubesu emuf pidi aforuvo vebivas igov favi uroro izak dubawi ugan,vumofot eluzud widoiti ulowef wi,31,27,32,28,219,0.96875,93.0,18.6,20.0,1,31,0.03125,msd_target_prefix_v1,415.4000000000233,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809457815, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.400000000023283, ""mean_frame_interval_ms"": 4.166645833333338, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00120000599975, ""observed_full_cycle_hz"": 240.00120000599975, ""observed_refresh_hz"": 240.00120000599975, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809457815, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P032,41,masked,1,1,4,4,mask+noise+anti-ocr+inversion,piguzuf ibawak roke naruge ogavuru ogefu ziri nudelo elofasu boza kize ulawe ipeg molog mitu usen vamebap sokane fuwerun adasem ekane amila udibuna avog momo ewori ilil nebenid gigowot uveve aduz zevez fuzof ubatadi ikes,piguzuf ibawak roke naruge ogavuru og,37,32,37,32,220,1.0,111.0,22.200000000000003,20.0,0,37,0.0,msd_target_prefix_v1,519.5999999999767,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34685, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58698, 58552, 58247, 58503], ""cycle_hz"": 59.52380952364454, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166645833333338, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00030000149994, ""observed_full_cycle_hz"": 48.00024000119995, ""observed_refresh_hz"": 240.00120000599975, ""per_cycle_slots"": 5, ""permutation"": [2, 0, 1, 3], ""refresh_hz"": 238.09523809457815, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P032,41,masked,2,2,4,4,mask+noise+anti-ocr+inversion,sirak umoki awut fele ruwi wulogo orono luduw gages afofu ovin polo banas wago ivewaba utikod okomera upap veku sina dupep aden upim mipa vanaz bowew lekuvum worafe pega ozul omur dolo abin topalo unese okifop surepod ag,sirak umoki awut fale ruwi wulogo oron,37,31,38,32,220,0.9736842105263158,111.0,22.200000000000003,20.0,1,38,0.02631578947368421,msd_target_prefix_v1,446.80000000004657,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34364, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58746, 58421, 58738, 58095], ""cycle_hz"": 59.52380952364454, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166638883100636, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00040008601864, ""observed_full_cycle_hz"": 48.00032006881491, ""observed_refresh_hz"": 240.00160034407455, ""per_cycle_slots"": 5, ""permutation"": [2, 0, 1, 3], ""refresh_hz"": 238.09523809457815, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P032,41,control,3,2,1,1,none,elivu gegalib egusa wita aluwu gokive evegu rezowas povepa kedilen lasivi efok vubab ekazomi olaze urofo rukit orovon dowetiw unisago wewos epener sotemu epanire gaze iwig zirolu lodal vuvariv imosi dawisop woro peda ode,elivu gegalib egusa wita aluwu gokive e,39,33,39,33,220,1.0,117.0,23.400000000000002,20.0,0,39,0.0,msd_target_prefix_v1,446.80000000004657,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809457815, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.599999999976717, ""mean_frame_interval_ms"": 4.166659720775171, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0004000840171, ""observed_full_cycle_hz"": 240.0004000840171, ""observed_refresh_hz"": 240.0004000840171, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809457815, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P033,42,masked,0,1,4,4,mask+noise+anti-ocr+inversion,rabaso wege rinewul uwat edel apimad adelize olimir idud ibozilu ovowo atetig difug nobu efiwova gogam iripufe unud gibu mowewew nodu vekuvav evilube alevuwi idarava burube tidif rewovud ububiro uninezo nufun pufok iziwu,rabaso wegw rinewul rinnewul uwat api,25,20,37,32,220,0.6756756756756757,75.0,15.0,20.0,12,33,0.32432432432432434,msd_target_prefix_v1,375.19999999995343,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35018, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58857, 58348, 58591, 58204], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.699999999982538, ""mean_frame_interval_ms"": 4.166618045426132, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000700154033865, ""observed_full_cycle_hz"": 48.00056012322709, ""observed_refresh_hz"": 240.00280061613546, ""per_cycle_slots"": 5, ""permutation"": [1, 3, 2, 0], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P033,42,control,1,1,1,1,none,zilo weto ibatab avatuna erob serisak ibapu zawit rokete epaw tisa ranezit reled utuwepu adeb ovopew atobi izot ifenor agoti enuli inod ofupibe depefom naninuf gibi esariv boziled unasog uzun esewu eparat zabifip loroset,zilo weto ibatab avantuna erob serisak,38,32,39,33,220,0.9743589743589743,114.0,22.8,20.0,1,38,0.02564102564102564,msd_target_prefix_v1,1103.0,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.600000000005821, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00240002400005, ""observed_full_cycle_hz"": 240.00240002400005, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P033,42,control,2,2,1,1,none,vopiret vavego tisavi asurom enevak miro zenew odoza nosafi risav fadit wapi pigunik emaketa gaga emab rafir awati epowuru satapo fazoki eseda ubimera zetuvi elaged awos igopuw ewukon orolar ogepaw okolib putire uriv bew,vopiret vavego tisavi asurom enevak miro,41,35,41,35,220,1.0,123.0,24.599999999999998,20.0,0,41,0.0,msd_target_prefix_v1,486.30000000004657,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.699999999982538, ""mean_frame_interval_ms"": 4.166659720775165, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00040008401743, ""observed_full_cycle_hz"": 240.00040008401743, ""observed_refresh_hz"": 240.00040008401743, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P033,42,masked,3,2,4,4,mask+noise+anti-ocr+inversion,ofodo vabunip olirevu remol ezinu ezal menufo upoti kerefo wezuzat azizo adupera bawi ogirera nomi apiwip tida upem amena ikewa lozuk nimat vukebo rudaku kuril isada tadun ufafir zilaner oforiw ufipef awig dugo abape afe,ofodo vabunip olirevu reol zei,28,24,30,26,220,0.9,84.0,16.8,20.0,3,30,0.1,msd_target_prefix_v1,463.5,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34390, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58174, 58556, 58746, 58524], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.699999999982538, ""mean_frame_interval_ms"": 4.166618045426132, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000700154033865, ""observed_full_cycle_hz"": 48.00056012322709, ""observed_refresh_hz"": 240.00280061613546, ""per_cycle_slots"": 5, ""permutation"": [3, 2, 1, 0], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P034,43,control,0,1,1,1,none,ifasobe ofura elufup pinikew vavima weta bimubup usug kove bepuseg amevo ogovis ukozu perakap dekides fanagov arunez pubuk ilave wowut areto esuno ezere upagile imebi dogew dosi ibek wozemu pitomef isibe owagi olubabo er,ifaside i=odura e;ufaup pininkewa,24,21,33,30,220,0.7272727272727273,72.0,14.4,20.0,9,29,0.2727272727272727,msd_target_prefix_v1,398.9000000001397,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.0024000240004, ""observed_full_cycle_hz"": 240.0024000240004, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P034,43,masked,1,1,4,4,mask+noise+anti-ocr+inversion,zezuri awib rikub ikefu mezuwe romow umukasu sifipu awadu nunuvel uzut ufekiri egova lefir vabi agavafi rigiv ikinaf fotup pimos bino ediv domu betigo teguru gafub vukuwo amabino vapiwe ibuf besodu itozena ilado owup usu,ezeuriawib ri =kub ikefu mezum,26,23,30,26,220,0.8,78.0,15.600000000000001,20.0,6,29,0.2,msd_target_prefix_v1,599.8000000000466,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34588, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58685, 58557, 58527, 58231], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.600000000005821, ""mean_frame_interval_ms"": 4.166645833333332, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00030000150002, ""observed_full_cycle_hz"": 48.00024000120002, ""observed_refresh_hz"": 240.0012000060001, ""per_cycle_slots"": 5, ""permutation"": [0, 3, 2, 1], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P034,43,masked,2,2,4,4,mask+noise+anti-ocr+inversion,kemod ivuwive ufaz udozife tuded ubasin fadizi akimat esezo nazune etoto tozudeb kawon vetebu esakev upir ezegeta sagukot fapo itaze mabebi asiziru nabawe oviku evododu bereri ived arat dusok soso lemu emef abodere urobe,kemod ivuwuve udaz udozife tuded,30,26,32,28,220,0.9375,90.0,18.0,20.0,2,32,0.0625,msd_target_prefix_v1,335.0,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34542, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58581, 58551, 58311, 58557], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.1666388831006484, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00040008601846, ""observed_full_cycle_hz"": 48.000320068814766, ""observed_refresh_hz"": 240.00160034407384, ""per_cycle_slots"": 5, ""permutation"": [1, 2, 3, 0], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P034,43,control,3,2,1,1,none,fili kirev unemiv emugeki opupi wumovi ifasid erawub bageri dopi osofipu ukukora vogezo otobifu woki vuwom vilin ligas lonasav kopugew kuwo kigu pabupa dobibod gifadu esina omoma rukifo kafuvo tavitir ruzilu eraru mepo m,"fili kirev une,iv muegeki",24,20,26,22,220,0.8846153846153846,72.0,14.4,20.0,3,26,0.11538461538461539,msd_target_prefix_v1,719.6999999999534,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166659720775165, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00040008401743, ""observed_full_cycle_hz"": 240.00040008401743, ""observed_refresh_hz"": 240.00040008401743, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P035,44,masked,0,1,4,4,mask+noise+anti-ocr+inversion,asube alolesa azipun wopul kiku olapas popeso nuzuti pozev enodago ipagiz gavum ubob ekinel ugebik lanosig pofob dutiru iwife inamu zebiba ukoki fusuv etufe ruduzel razakip agewafu denu erufub buno gofun ugosagi ifit ode,asube alolesa azipun wopul,27,23,27,23,220,1.0,81.0,16.200000000000003,20.0,0,27,0.0,msd_target_prefix_v1,463.19999999995343,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35379, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58742, 58292, 58205, 58761], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.399999999994179, ""mean_frame_interval_ms"": 4.1666388831006484, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00040008601846, ""observed_full_cycle_hz"": 48.000320068814766, ""observed_refresh_hz"": 240.00160034407384, ""per_cycle_slots"": 5, ""permutation"": [0, 1, 3, 2], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P035,44,control,1,1,1,1,none,ikudir geno iganuno gudig zetika omav fumew funuga naniku pazanog oferun gunafo udegar delu koseno deridi ales mozapi amiwi akilev gefiva obomasu fado alapef pavoziv egevaz ivunif arizuve usokuz omami putikis igem ebaliw,ikudir gneo iganuno guiig,22,19,25,22,220,0.88,66.0,13.200000000000001,20.0,3,25,0.12,msd_target_prefix_v1,535.6999999999534,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00240002400005, ""observed_full_cycle_hz"": 240.00240002400005, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P035,44,control,2,2,1,1,none,sowipe udunar amuwu faro wufewis otifu sowik vosuvim fewutor iwopeka basa dezebe fufib asir poriro inibe puseg odawu lubopi wate epug azawat otezul eten sezulul okegowa epime obusam ezewu pemos dokezot fuzide ekub gezuva,sowipe udunar amu,17,15,17,15,220,1.0,51.0,10.200000000000001,20.0,0,17,0.0,msd_target_prefix_v1,1190.2000000001863,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166645833333338, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00120000599975, ""observed_full_cycle_hz"": 240.00120000599975, ""observed_refresh_hz"": 240.00120000599975, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P035,44,masked,3,2,4,4,mask+noise+anti-ocr+inversion,aseka ivawo temob owake omuz usizido ropuzus ukuk enibuk abegem zewes defo evet belazit urala otigim welu remawak wevufew bata evome lonilir viluse irof asine awub etezul ukimi ifowa odum ikid tiketev wuvi enikena zewoke,aseka ivawomowake omu,21,19,21,19,220,0.7777777777777778,63.0,12.600000000000001,20.0,6,27,0.2222222222222222,msd_target_prefix_v1,598.7999999998137,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34336, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58319, 58561, 58602, 58518], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.600000000034925, ""mean_frame_interval_ms"": 4.166638883100642, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000400086018544, ""observed_full_cycle_hz"": 48.00032006881484, ""observed_refresh_hz"": 240.00160034407418, ""per_cycle_slots"": 5, ""permutation"": [3, 2, 1, 0], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
