participant_code,participant_id,condition,trial_index,condition_repetition,n,requested_n,components,target_text,typed_text,correct_chars,correct_letters,attempted_chars,attempted_letters,total_chars,accuracy,cpm,wpm,duration_s,edit_distance,aligned_target_chars,msd_error_rate,scoring_method,first_key_latency_ms,mask_meta_json
P048,58,masked,0,1,4,4,mask+noise+anti-ocr+inversion,ibuwin padi otife idiwog epumifo uwug ipenebe wobomav goma evapewi odeti dulul bovali tokem elom kufov awepofo ronagu urimem meni orobik bokenu igel koziz ozud wefan idoze odokifi mane vume tifi zanel upofopi obara segaw,ibuwin padi otife idiwog epumifo uwug ipenebe wob,49,42,49,42,220,1.0,147.0,29.400000000000002,20.0,0,49,0.0,msd_target_prefix_v1,407.6000000014901,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34982, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58524, 58384, 58773, 58319], ""cycle_hz"": 59.52380952405701, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.399999999965075, ""mean_frame_interval_ms"": 4.166659720775159, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00010002100445, ""observed_full_cycle_hz"": 48.00008001680356, ""observed_refresh_hz"": 240.0004000840178, ""per_cycle_slots"": 5, ""permutation"": [0, 2, 1, 3], ""refresh_hz"": 238.09523809622803, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P048,58,control,1,1,1,1,none,onuda pusuku osiz medokaz fizef vararu odogi nalagez evapeda besos fugifik zivo utino ekifera vekeno mofune udilok polefe ibibi uwig tibu ulet epulum imorur izegugi otefa ibiwono letor zasisew bivo videfu ilorot obusa us,onuda pusuku osiz medokaz fizef vararu odoi nalagez evapeda,60,51,60,51,220,0.9836065573770492,180.0,36.0,20.0,1,61,0.01639344262295082,msd_target_prefix_v1,223.5,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809622803, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.400000000023283, ""mean_frame_interval_ms"": 4.166645833333326, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00120000600046, ""observed_full_cycle_hz"": 240.00120000600046, ""observed_refresh_hz"": 240.00120000600046, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809622803, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P048,58,control,2,2,1,1,none,fomo basinu ukud nirun orase ofiref fada nigef udul uzame isobene utezuzu pifavi kabola vise ufebo lusi uniwip masol okadit panogor imer ikamugi owadel guviwob okadu inobola ibonufu akop atulew zurepe digi akiv binuve ip,fomo basinu ukud nirun orase ofifrf fada nigrf uf,45,37,49,41,220,0.9183673469387755,135.0,27.0,20.0,4,49,0.08163265306122448,msd_target_prefix_v1,343.0,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.09523809622803, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.400000000023283, ""mean_frame_interval_ms"": 4.16662500000001, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00240002399968, ""observed_full_cycle_hz"": 240.00240002399968, ""observed_refresh_hz"": 240.00240002399968, ""per_cycle_slots"": 1, ""refresh_hz"": 238.09523809622803, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P048,58,masked,3,2,4,4,mask+noise+anti-ocr+inversion,pemom onete giwone zebilu vuzorek inagoso olewipo zeteb arepupa nituvov elikasu ebitobo abivil ugoka irame olimo tuzufo obetot repag eduga ubim urulag ukisisa nile tosewo povir obokup tovarob kizob iguse kizon dazir ofak,pemom onetu giwone zebilu vuzerek inagoso olewipo,48,41,50,43,220,0.96,144.0,28.8,20.0,2,50,0.04,msd_target_prefix_v1,598.8000000007451,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35118, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58556, 58369, 58857, 58218], ""cycle_hz"": 59.52380952405701, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.599999999976717, ""mean_frame_interval_ms"": 4.166618045426126, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.00070015403396, ""observed_full_cycle_hz"": 48.00056012322717, ""observed_refresh_hz"": 240.00280061613583, ""per_cycle_slots"": 5, ""permutation"": [1, 0, 3, 2], ""refresh_hz"": 238.09523809622803, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P049,59,control,0,1,1,1,none,segowap popewu uvapowe kugo esag edetida egoza esuz awato obife wuside utunak fekozi legoz rumiti azifak kovozo vodumoz ukuvafa ibala irobir bumubu opad emuped ugelas guwe pumaf ufem pofogog iziro waral afima dose iref l,segowap popewu uvapowe kugo esag edetida,41,35,41,35,220,1.0,123.0,24.599999999999998,20.0,0,41,0.0,msd_target_prefix_v1,327.3999999985099,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.599999999976717, ""mean_frame_interval_ms"": 4.166638883100642, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00160034407418, ""observed_full_cycle_hz"": 240.00160034407418, ""observed_refresh_hz"": 240.00160034407418, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P049,59,masked,1,1,4,4,mask+noise+anti-ocr+inversion,keminu idod amipo inot wurev unemako otewov wadet tebo odagu akitoz lola enamu bapiwuz zowotuk dilewel ipazad rubokub gaguso akob fidigof gufiwan lenu bedat bali desib lovode ibev pulep ruwa watife ufad usil uliwer zonog,keminu idod amipo inot wurev unenak,34,29,35,30,220,0.9714285714285714,102.0,20.400000000000002,20.0,1,35,0.02857142857142857,msd_target_prefix_v1,2926.699999999255,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 35046, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58577, 58307, 58195, 58921], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.0006000060001, ""observed_full_cycle_hz"": 48.00048000480008, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 5, ""permutation"": [1, 0, 2, 3], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P049,59,masked,2,2,4,4,mask+noise+anti-ocr+inversion,azanevo uval sozaveg nedapo mimatob redok idel azovelu ifar ubabas moni pati susenak ipufo epipu zuderer ozidu fegis ganepus nudet ewibi ipumete agapu iwewezo voguse ekated afub tonip biva apom iwigub ugofa ipim setov ef,azanevo uval sazaneg nedapo minatob,32,28,35,31,220,0.9142857142857143,96.0,19.200000000000003,20.0,3,35,0.08571428571428572,msd_target_prefix_v1,287.5,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34965, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58058, 58535, 58928, 58479], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.400000000023283, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.0006000060001, ""observed_full_cycle_hz"": 48.00048000480008, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 5, ""permutation"": [3, 1, 0, 2], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P049,59,control,3,2,1,1,none,obezol urugu kida leko vikid beduti odid noliv uber urekode felo olire tusem awiwapa ozipope sukiput pudob opoges iruwoge inen vatoli ivemes wovi nudemis bene kubawu napewa likudov iwape utawuse ipeda olalid sazatad kaza,obezo; urugu kida leko vikid beduti,35,29,36,30,220,0.9722222222222222,105.0,21.0,20.0,1,36,0.027777777777777776,msd_target_prefix_v1,447.0,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.16662500000001, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00240002399968, ""observed_full_cycle_hz"": 240.00240002399968, ""observed_refresh_hz"": 240.00240002399968, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P050,60,masked,0,1,4,4,mask+noise+anti-ocr+inversion,zele agupaz tetav epib givokow soliwo imel gevun bifagow sulisol evis alupoze ikipise remo tiga arefom onuvidu fogul pukirer refawi zupo evogiv epog nafi vofido zizawo uwefet abupav ebin bipe edogiro pogive ukadi ekolal,zele agupaz tettav fgfkf,18,15,24,21,219,0.75,54.0,10.8,20.0,6,23,0.25,msd_target_prefix_v1,1375.2999999988824,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34919, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58432, 58353, 58487, 58728], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.399999999994179, ""mean_frame_interval_ms"": 4.166638883100642, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.000400086018544, ""observed_full_cycle_hz"": 48.00032006881484, ""observed_refresh_hz"": 240.00160034407418, ""per_cycle_slots"": 5, ""permutation"": [2, 0, 1, 3], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P050,60,control,1,1,1,1,none,wagatuv oraw pusewe osolol warida ewane wovofed mudi bofe obidok abar museko egoleku tugewi edek romi sipisu etafa upago masizam ofetun wipe pila afog apekaza utifo epewum emum life lomufa tupobut kime imem ogud wulolif,wagatuv oraw pusewe o,21,18,21,18,219,1.0,63.0,12.600000000000001,20.0,0,21,0.0,msd_target_prefix_v1,1662.699999999255,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.699999999982538, ""mean_frame_interval_ms"": 4.1666388831006484, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00160034407384, ""observed_full_cycle_hz"": 240.00160034407384, ""observed_refresh_hz"": 240.00160034407384, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4800, ""safe_flicker_hz"": 50, ""timing_intervals"": 4799, ""width"": 900}"
P050,60,control,2,2,1,1,none,pudu ovifo afene ruwe ativega keketu elaza inaba ufalero mati ubomad giweso ivelif ezosonu wuzirov egise robatik irose enuw avirewe evenuf dopuv efonab gudaraf otiva epitu ikoge befit izuwof odob olam ovupelu mesiz irov,pudu ovifo afence ruwe adffjifvh,25,21,32,28,219,0.78125,75.0,15.0,20.0,7,27,0.21875,msd_target_prefix_v1,1078.0,"{""anti_ocr"": {""profile"": ""off""}, ""cycle_hz"": 238.0952380954031, ""cycles"": 1, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""frame_count"": 1, ""height"": 260, ""insert_inversion"": false, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.400000000023283, ""mean_frame_interval_ms"": 4.166625000000003, ""mode"": ""source_control"", ""n"": 1, ""observed_effective_cycle_hz"": 240.00240002400005, ""observed_full_cycle_hz"": 240.00240002400005, ""observed_refresh_hz"": 240.00240002400005, ""per_cycle_slots"": 1, ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
P050,60,masked,3,2,4,4,mask+noise+anti-ocr+inversion,avam utesino muwa wove okofaw danar wipuz tado talam enul nivis movi oduzu wukem wumol viwonuw upet berig eruzuwi emodeb komifiz foris lubure ketefog nuvaz mopisen kibe ladusiw akipod kopif lolag evegiv eped ufud ekuware,avam utesino muwa okofaw,19,16,24,21,220,0.7916666666666666,57.0,11.4,20.0,5,23,0.20833333333333334,msd_target_prefix_v1,830.5,"{""anti_ocr"": {""glyph_alpha"": 0.12, ""profile"": ""strong"", ""salient_pixels"": 34771, ""stripe_alpha"": 0.1, ""stripe_width"": 10}, ""completeness_ok"": true, ""counts"": [58495, 58427, 58376, 58702], ""cycle_hz"": 59.52380952385077, ""cycles"": 6, ""dropped_frame_rate"": 0, ""dropped_frames"": 0, ""epsilonPixels"": 8, ""frame_count"": 30, ""gamma"": 4.4, ""height"": 260, ""insert_inversion"": true, ""inversion_alpha"": 0.2, ""inversion_flicker_warn"": true, ""long_frame_intervals"": 0, ""max_frame_interval_ms"": 4.5, ""mean_frame_interval_ms"": 4.166624999999997, ""mode"": ""temporal"", ""n"": 4, ""noise_residual"": 0, ""observed_effective_cycle_hz"": 60.0006000060001, ""observed_full_cycle_hz"": 48.00048000480008, ""observed_refresh_hz"": 240.0024000240004, ""per_cycle_slots"": 5, ""permutation"": [1, 0, 3, 2], ""refresh_hz"": 238.0952380954031, ""rendered_frames"": 4801, ""safe_flicker_hz"": 50, ""timing_intervals"": 4800, ""width"": 900}"
